----------------------------------------------------------
initial solve
optimisation failed with message Maximum number of function evaluations has been exceeded. after 574 iterations, 1600 evaluations
optimisation finished successfully after 67 iterations, 174 evaluations
random destroy transition at 1836
optimisation finished successfully after 68 iterations, 158 evaluations
accept destroy segment 1836
random destroy transition at 1838
optimisation finished successfully after 73 iterations, 168 evaluations
accept destroy segment 1838
random create transition at 1118
optimisation finished successfully after 94 iterations, 216 evaluations
accept create segment at 1118
random create transition at 823
optimisation finished successfully after 87 iterations, 219 evaluations
random create transition at 1839
optimisation finished successfully after 115 iterations, 243 evaluations
accept create segment at 1839
random destroy transition at 1841
optimisation finished successfully after 108 iterations, 211 evaluations
accept destroy segment 1841
random create transition at 1842
optimisation finished successfully after 110 iterations, 217 evaluations
random create transition at 1843
optimisation finished successfully after 90 iterations, 191 evaluations
accept create segment at 1843
random destroy transition at 823
optimisation finished successfully after 64 iterations, 153 evaluations
random destroy transition at 1844
optimisation finished successfully after 88 iterations, 189 evaluations
accept destroy segment 1844
random create transition at 1846
optimisation finished successfully after 85 iterations, 191 evaluations
random destroy transition at 1847
optimisation finished successfully after 72 iterations, 164 evaluations
accept destroy segment 1847
random create transition at 1848
optimisation finished successfully after 108 iterations, 217 evaluations
random create transition at 1849
optimisation finished successfully after 171 iterations, 315 evaluations
random create transition at 1850
optimisation finished successfully after 84 iterations, 181 evaluations
random destroy transition at 730
optimisation finished successfully after 114 iterations, 216 evaluations
random create transition at 735
optimisation finished successfully after 88 iterations, 206 evaluations
random create transition at 739
random destroy transition at 747
optimisation failed with message Maximum number of function evaluations has been exceeded. after 592 iterations, 1600 evaluations
random destroy transition at 750
optimisation finished successfully after 208 iterations, 364 evaluations
random create transition at 755
optimisation finished successfully after 124 iterations, 236 evaluations
random destroy transition at 772
optimisation finished successfully after 103 iterations, 211 evaluations
random create transition at 781
optimisation finished successfully after 102 iterations, 216 evaluations
random destroy transition at 782
optimisation finished successfully after 187 iterations, 353 evaluations
random destroy transition at 790
